item_id,page,from_store_number,from_store_name,to_store_number,to_store_name,sku,description,style_color,vendor,vendor_sku,category_code,category_name,from_mtd_turns_raw,from_mtd_turns,to_mtd_turns_raw,to_mtd_turns,size_grid,quantity_breakdown_json,total_quantity,report_total_quantity
361,65,28,UNLIMITED LASCASCADA,5,UNLIMITED FORHIM,JK661KH,ZapMetRedSinKADI 7,PLAN/KAKI,FJIN,JK661_KHAKI PU,542,Zap Tipo Toms Hombre,"0,0",0.0,"0,0",0.0,34 | 35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 46 | M | 32 | 33,"[{""row"": """", ""column"": ""45"", ""quantity"": 1}]",1,1
362,65,28,UNLIMITED LASCASCADA,5,UNLIMITED FORHIM,SONICSLIPONBN,ZapTcMetCueCLAUD 2,TCON/CAFE,IDLO,SONICSLIPON_BROWN,503,Zap Casl Cuero Tacon,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""40"", ""quantity"": 1}]",1,1
363,66,28,UNLIMITED LASCASCADA,6,UNLIMITED Centro,9515KBL,ZapTcAm4CuerCLAUDI W,TCON/AZUL,MKIN,9515K_BLUE,503,Zap Casl Cuero Tacon,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
364,67,28,UNLIMITED LASCASCADA,12,UNLIMITED MEGAMALLSP,YSZT837RBK,ZapTaMetCueCLAUD 8,TACO/NEGR,GYUS,YSZT837R_BLACK,501,Zap Vest Cuero Tacon,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""060"", ""quantity"": 1}]",1,1
365,67,28,UNLIMITED LASCASCADA,12,UNLIMITED MEGAMALLSP,GINOPLNSLIONBK,ZapPtMetCueCLAUD 2,TCON/NEGR,IDLO,GINOPLNSLION_BLACK,503,Zap Casl Cuero Tacon,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""41"", ""quantity"": 1}]",1,1
366,68,28,UNLIMITED LASCASCADA,13,UNLIMITED MIRAFLORES,SIMONLACEUPBN,ZapPtAM5CueCLAUD 2,PLAN/CAFE,IDLO,SIMONLACEUP_BROWN,504,Zap Casl Cuero Plant,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""41.5"", ""quantity"": 1}]",1,1
367,68,28,UNLIMITED LASCASCADA,13,UNLIMITED MIRAFLORES,SIMONTRUMLINBN,ZapPtMetCueCLAUD 2,PLAN/CAFE,IDLO,SIMONTRUMLIN_BROWN,504,Zap Casl Cuero Plant,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""39"", ""quantity"": 1}]",1,1
368,69,28,UNLIMITED LASCASCADA,30,Unlimited CityMall T,EVER714NV,ZapDpPmAm6PuEAGL 5,PMED/AZUL,CEVE,EVER714_NAVY,541,Zap.Deportivo Hombre,"0,0",0.0,"6,0",6.0,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""090"", ""quantity"": 1}]",1,1
369,69,28,UNLIMITED LASCASCADA,30,Unlimited CityMall T,901030BK,ZapTaAm4LiCueCLAUD W,TACO/NEGR,MLUG,901030_BLACK,501,Zap Vest Cuero Tacon,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""100"", ""quantity"": 1}]",1,1
370,70,29,Unlimited GaleriasSP,2,UNLIMITED C. 2000,YSZWD0715W3BK,ZapPtAm4LisLOREN 6,PLAN/NEGR,GYUS,YSZWD0715W3_BLACK,512,Zap Vest PU Plant H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""085"", ""quantity"": 1}]",1,1
371,70,29,Unlimited GaleriasSP,2,UNLIMITED C. 2000,DR785TN,ZapTmMetCueDSEEK Y,TMED/TAN,LCPC,DR785_TAN,511,Zap Vest PU Tacon H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
372,70,29,Unlimited GaleriasSP,2,UNLIMITED C. 2000,DR802BK,ZapTmAm4CueDSEEK 6,TMED/NEGR,LCPC,DR802_BLACK,511,Zap Vest PU Tacon H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""065"", ""quantity"": 1}]",1,1
373,70,29,Unlimited GaleriasSP,2,UNLIMITED C. 2000,VZ-02M-BKTE,DepAm5RedSinCONF 3,PLAN/NEGR,NJES,VZ02M_ALL BLACK TELA,541,Zap.Deportivo Hombre,"0,0",0.0,"4,4",4.4,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
374,71,29,Unlimited GaleriasSP,5,UNLIMITED FORHIM,EVER612BN,ZapDpPmAm6PuCAMP 2,PMED/CAFE,CEVE,EVER612_BROWN,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
375,71,29,Unlimited GaleriasSP,5,UNLIMITED FORHIM,SONICLACEUPBLK,ZapTcMetCueWESTF 5,TCON/NEGR,IDLO,SONICLACEUP_BLACK,503,Zap Casl Cuero Tacon,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""41.5"", ""quantity"": 1}]",1,1
376,71,29,Unlimited GaleriasSP,5,UNLIMITED FORHIM,12229020WHNV,ZapDpPtAm7PuJACK 5,PLAN/BLAN,PBET,12229020_WHITE NAVY,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,34 | 35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 46 | M | 32 | 33,"[{""row"": """", ""column"": ""42"", ""quantity"": 1}]",1,1
377,72,29,Unlimited GaleriasSP,6,UNLIMITED Centro,PX308411BK,ZapPtAm4CosPuLOREN 3,PLAN/NEGR,GVIT,PX308411_BLACK,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""060"", ""quantity"": 1}]",1,1
378,73,29,Unlimited GaleriasSP,12,UNLIMITED MEGAMALLSP,EVER723WHNV,ZapDpPmAm7PuCAMP 6,PLAN/BLAN,CEVE,EVER723_WHITE NAVY,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
379,73,29,Unlimited GaleriasSP,12,UNLIMITED MEGAMALLSP,PX308411BK,ZapPtAm4CosPuLOREN 3,PLAN/NEGR,GVIT,PX308411_BLACK,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
380,73,29,Unlimited GaleriasSP,12,UNLIMITED MEGAMALLSP,244786ABK,ZapTbMetPuLOREN 1,PLAN/NEGR,HUPS,244786_BLACK,513,Zap Casl PU Tacon H,"0,0",0.0,"6,0",6.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""085"", ""quantity"": 1}]",1,1
381,73,29,Unlimited GaleriasSP,12,UNLIMITED MEGAMALLSP,ADENTRUEMOCCBK,ZapPtMetCueCLAUD 2,TCON/NEGR,IDLO,SLIPON_BLACK,503,Zap Casl Cuero Tacon,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""41"", ""quantity"": 1}, {""row"": """", ""column"": ""42.5"", ""quantity"": 1}]",2,2
382,74,29,Unlimited GaleriasSP,13,UNLIMITED MIRAFLORES,995BN,ZapDpPtAm5PuEAGLE 1,PLAN/CAFE,CWIT,995_BROWN,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""090"", ""quantity"": 1}]",1,1
383,74,29,Unlimited GaleriasSP,13,UNLIMITED MIRAFLORES,ZHCF10001BN,ZapPtMetLisLOREN 6,PLAN/CAFE,GYUS,ZHCF10001_BROWN,514,Zap Casl Pu Plant,"0,0",0.0,"4,8",4.8,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
384,74,29,Unlimited GaleriasSP,13,UNLIMITED MIRAFLORES,GINOZIPBN,BotaMetCueWESTF 5,TCON/NEGR,IDLO,GINOZIP_BROWN,522,Bota Casual Cuero H,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""41.5"", ""quantity"": 1}]",1,1
385,74,29,Unlimited GaleriasSP,13,UNLIMITED MIRAFLORES,NEKPENNYNV,ZapPtMetCueCLAUD 2,TCON/AZUL,IDLO,NEKPENNY_NAVY,503,Zap Casl Cuero Tacon,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""42"", ""quantity"": 1}]",1,1
386,74,29,Unlimited GaleriasSP,13,UNLIMITED MIRAFLORES,SIMONLACEUPBN,ZapPtAM5CueCLAUD 2,PLAN/CAFE,IDLO,SIMONLACEUP_BROWN,504,Zap Casl Cuero Plant,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""41"", ""quantity"": 1}, {""row"": """", ""column"": ""42"", ""quantity"": 1}]",2,2
387,74,29,Unlimited GaleriasSP,13,UNLIMITED MIRAFLORES,MKIMBERBKPU,BurAm7RedSinCOMF 6,CHIQ/NEGR,NJES,MKIMBER_BLACK PU,518,Burritos PU H,"0,0",0.0,"2,7",2.7,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""090"", ""quantity"": 1}]",1,1
388,75,29,Unlimited GaleriasSP,14,UNLIMITED METROMALL,EVER614BK,ZapDpPmAm5PuCAMP 2,PMED/NEGR,CEVE,EVER614_BLACK,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""060"", ""quantity"": 1}]",1,1
389,75,29,Unlimited GaleriasSP,14,UNLIMITED METROMALL,JK670KH,ZapMetRedPenKADI 7,PLAN/KAKI,FJIN,JK670_KHAKI SUEDE,542,Zap Tipo Toms Hombre,"0,0",0.0,"0,0",0.0,34 | 35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 46 | M | 32 | 33,"[{""row"": """", ""column"": ""41"", ""quantity"": 1}]",1,1
390,76,29,Unlimited GaleriasSP,30,Unlimited CityMall T,EVER714NV,ZapDpPmAm6PuEAGL 5,PMED/AZUL,CEVE,EVER714_NAVY,541,Zap.Deportivo Hombre,"0,0",0.0,"6,0",6.0,050 | 060 | 070 | 080 | 090 | 100 | 110 | 120 | 130 | 140 | M,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
391,76,29,Unlimited GaleriasSP,30,Unlimited CityMall T,HIGHTOPWHRD,ZapDpPtAm9PuEAGLE 1,PLAN/BLAN,CWIT,HIGHTOP_WHITE RED,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""085"", ""quantity"": 1}]",1,1
392,76,29,Unlimited GaleriasSP,30,Unlimited CityMall T,STRIPESBKLGY,ZapDpPtAm5PuEAGLE 1,PLAN/NEGR,CWIT,STRIPES_BLACK LT GRY,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
393,76,29,Unlimited GaleriasSP,30,Unlimited CityMall T,JK688BK,ZapMetRedPenKADI 6,TACO/NEGR,FJIN,JK688_BLACK PU,511,Zap Vest PU Tacon H,"0,0",0.0,"0,0",0.0,34 | 35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 46 | M | 32 | 33,"[{""row"": """", ""column"": ""42"", ""quantity"": 1}]",1,1
394,77,30,Unlimited CityMall T,2,UNLIMITED C. 2000,YSZ40023BK,ZapTaMetCueCLAUD 8,TACO/NEGR,GYUS,YSZ40023_BLACK,501,Zap Vest Cuero Tacon,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""060"", ""quantity"": 1}]",1,1
395,77,30,Unlimited CityMall T,2,UNLIMITED C. 2000,YSZT905RBN,BotiAm5CueCLAUD 8,TACO/CAFE,GYUS,YSZT905R_BROWN,522,Bota Casual Cuero H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""065"", ""quantity"": 1}, {""row"": """", ""column"": ""100"", ""quantity"": 1}]",2,2
396,77,30,Unlimited CityMall T,2,UNLIMITED C. 2000,MARKDBLMONKBK,ZapPtMetCueCLAUD 2,TCON/NEGR,IDLO,AXELMKOMRSO_BLACK,503,Zap Casl Cuero Tacon,"0,0",0.0,"2,7",2.7,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""43"", ""quantity"": 1}]",1,1
397,78,30,Unlimited CityMall T,5,UNLIMITED FORHIM,YSZ80022BN,ZapTaAm4CueCLAUD 8,TACO/CAFE,GYUS,YSZ80022_BROWN,501,Zap Vest Cuero Tacon,"1,6",1.6,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""060"", ""quantity"": 1}]",1,1
398,78,30,Unlimited CityMall T,5,UNLIMITED FORHIM,YSZHD236CFPU,ZapTaAm4PuLOREN 5,TACO/CAFE,GYUS,YSZHD236_COFFEE PU,511,Zap Vest PU Tacon H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""090"", ""quantity"": 1}]",1,1
399,78,30,Unlimited CityMall T,5,UNLIMITED FORHIM,YSZWD0715W9BK,ZapPtMetLisLOREN 6,PLAN/NEGR,GYUS,YSZWD0715W9_BLACK,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
400,78,30,Unlimited CityMall T,5,UNLIMITED FORHIM,ZHCF10001BK,ZapPtMetLisLOREN 6,PLAN/NEGR,GYUS,ZHCF10001_BLACK,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""060"", ""quantity"": 1}]",1,1
401,78,30,Unlimited CityMall T,5,UNLIMITED FORHIM,DR902BK,BotTmAm8CueDSEEK 6,TMED/NEGR,LCPC,DR902_BLACK,522,Bota Casual Cuero H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
402,79,30,Unlimited CityMall T,6,UNLIMITED Centro,1001003BK,ZapPtMetPuKING 1,PLAN/NEGR,CWIT,1001003_BLACK,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""100"", ""quantity"": 1}]",1,1
403,79,30,Unlimited CityMall T,6,UNLIMITED Centro,STANVELCROWHNV,ZapPtVelcPuEAGLE 1,PLAN/BLAN,CWIT,STANVELCRO_WHITE NVY,553,Zap Deportivo Niño,"0,0",0.0,"0,0",0.0,1 | 1.5 | 2 | 2.5 | 3 | 3.5 | 4.5 | 5 | 5.5 | 6 | 10 | 11 | 12 | 12.5 | 13 | 10.5 | 11.5 | 13.5,"[{""row"": """", ""column"": ""1.5"", ""quantity"": 1}]",1,1
404,79,30,Unlimited CityMall T,6,UNLIMITED Centro,ZHCF10002BK,ZapPtAm4LisLOREN 6,PLAN/NEGR,GYUS,ZHCF10002_BLACK,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""060"", ""quantity"": 1}]",1,1
405,79,30,Unlimited CityMall T,6,UNLIMITED Centro,233HCF,ZapPtAm4CuerLOREN W,PLAN/CAFE,MHUR,233_COFFE CUERO,504,Zap Casl Cuero Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
406,79,30,Unlimited CityMall T,6,UNLIMITED Centro,UH072GY,ZapDpPtAm6LonURBAN Z,PLAN/GRIS,PCAR,UH072_GRAY,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""070"", ""quantity"": 1}]",1,1
407,80,30,Unlimited CityMall T,12,UNLIMITED MEGAMALLSP,9610734NBK,ZapTaAm4PuKING 1,TCON/NEGR,CWIT,9610734_BLACK,513,Zap Casl PU Tacon H,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""100"", ""quantity"": 1}]",1,1
408,80,30,Unlimited CityMall T,12,UNLIMITED MEGAMALLSP,992GY,ZapDpPtAm5LonEAGLE 1,PLAN/GRIS,CWIT,992_GRAY,541,Zap.Deportivo Hombre,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""090"", ""quantity"": 1}]",1,1
409,80,30,Unlimited CityMall T,12,UNLIMITED MEGAMALLSP,CLYDELACEWHNV,ZapPtAm5PuEAGLE 1,PLAN/BLAN,CWIT,CLYDELACE_WHITE NAVY,553,Zap Deportivo Niño,"0,0",0.0,"2,2",2.2,1 | 1.5 | 2 | 2.5 | 3 | 3.5 | 4.5 | 5 | 5.5 | 6 | 10 | 11 | 12 | 12.5 | 13 | 10.5 | 11.5 | 13.5,"[{""row"": """", ""column"": ""2"", ""quantity"": 1}]",1,1
410,80,30,Unlimited CityMall T,12,UNLIMITED MEGAMALLSP,M101008YBK,BotinTaAm5PuLOREN Z,TCON/NEGR,CWIT,M101008Y_BLACK 1,527,Bota Casual PU Homb,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
411,80,30,Unlimited CityMall T,12,UNLIMITED MEGAMALLSP,Z006BK,ZapMetRedSinJOIA 6,PLAN/NEGR,FJIN,Z006_BLACK PU,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,34 | 35 | 36 | 37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45 | 46 | M | 32 | 33,"[{""row"": """", ""column"": ""42"", ""quantity"": 1}]",1,1
412,80,30,Unlimited CityMall T,12,UNLIMITED MEGAMALLSP,YSZA86513RBKLT,ZapPtMetCueCLAUD 5,PLAN/NEGR,GYUS,YSZA86513R_BLACK LEA,502,Zap Vest Cuero Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""090"", ""quantity"": 1}]",1,1
413,80,30,Unlimited CityMall T,12,UNLIMITED MEGAMALLSP,YSZT820RBK,ZapTaAm3CueCLAUD 8,TACO/NEGR,GYUS,YSZT820R_BLACK,501,Zap Vest Cuero Tacon,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""080"", ""quantity"": 1}]",1,1
414,80,30,Unlimited CityMall T,12,UNLIMITED MEGAMALLSP,ZHCF10002BK,ZapPtAm4LisLOREN 6,PLAN/NEGR,GYUS,ZHCF10002_BLACK,514,Zap Casl Pu Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""060"", ""quantity"": 1}]",1,1
415,81,30,Unlimited CityMall T,13,UNLIMITED MIRAFLORES,NEDLACEWH,ZapPtAm5PuEAGLE 1,PLAN/BLAN,CWIT,NEDLACE_WHITE,553,Zap Deportivo Niño,"0,0",0.0,"0,0",0.0,1 | 1.5 | 2 | 2.5 | 3 | 3.5 | 4.5 | 5 | 5.5 | 6 | 10 | 11 | 12 | 12.5 | 13 | 10.5 | 11.5 | 13.5,"[{""row"": """", ""column"": ""1"", ""quantity"": 1}]",1,1
416,81,30,Unlimited CityMall T,13,UNLIMITED MIRAFLORES,NEKPENNYBK,ZapPtMetCueCLAUD 2,TCON/NEGR,IDLO,NEKPENNY_BLACK,503,Zap Casl Cuero Tacon,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""42.5"", ""quantity"": 1}]",1,1
417,81,30,Unlimited CityMall T,13,UNLIMITED MIRAFLORES,WESLEYOL,ZapPtMetCueCLAUD 2,TCON/OLIV,IDLO,WESLEY_OLIVE,504,Zap Casl Cuero Plant,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""41.5"", ""quantity"": 1}]",1,1
418,82,30,Unlimited CityMall T,14,UNLIMITED METROMALL,BY327999BKNB,ZapPtAm4LisCAMPL 8,PLAN/NEGR,GVIT,BY327999_BLACK NUB,504,Zap Casl Cuero Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""090"", ""quantity"": 1}]",1,1
419,82,30,Unlimited CityMall T,14,UNLIMITED METROMALL,BY327999CFNB,ZapPtAm4LisCAMPL 8,PLAN/CAFE,GVIT,BY327999_COFFEE NUB,504,Zap Casl Cuero Plant,"0,0",0.0,"0,0",0.0,050 | 055 | 060 | 065 | 070 | 075 | 080 | 085 | 090 | 095 | 100 | 105 | 110 | 120 | M | 115 | 130 | 4,"[{""row"": """", ""column"": ""075"", ""quantity"": 1}]",1,1
420,82,30,Unlimited CityMall T,14,UNLIMITED METROMALL,RIOSNTNV,BotTaAm3CueCLAUD 2,TCON/AZUL,IDLO,RIOSNT_NAVY,522,Bota Casual Cuero H,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""40"", ""quantity"": 1}]",1,1
421,82,30,Unlimited CityMall T,14,UNLIMITED METROMALL,SIMONSLIPONBN,ZapPtMetCueCLAUD 2,PLAN/CAFE,IDLO,SIMONSLIPON_BROWN,504,Zap Casl Cuero Plant,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""39"", ""quantity"": 1}]",1,1
422,82,30,Unlimited CityMall T,14,UNLIMITED METROMALL,SONICLACEUPBN,ZapTcMetCueCLAUD 2,TCON/NEGR,IDLO,SONICLACEUP_BROWN,503,Zap Casl Cuero Tacon,"0,0",0.0,"0,0",0.0,36 | 37 | 38 | 39 | 40 | 40.5 | 41 | 42 | 42.5 | 43 | 44 | 44.5 | 45 | 41.5,"[{""row"": """", ""column"": ""41.5"", ""quantity"": 1}]",1,1
